"Species","BodyWeight_brains","EncCoeff_brains","EncIndex_brains","SL_brains","TL_brains","record_count_species_brains","range_area","SupraLittoralZone_ecology","Saltmarshes_ecology","LittoralZone_ecology","Caves_ecology","Oceanic_ecology","Epipelagic_ecology","Mesopelagic_ecology","Mangroves_ecology","MarshesSwamps_ecology","Cave_ecology","Solitary_ecology","Shoaling_ecology","Benthic_ecology","Mobile_ecology","SoftBottom_ecology","Sand_ecology","Mud_ecology","HardBottom_ecology","Rocky_ecology","Rubble_ecology","Macrophyte_ecology","SeaGrassBeds_ecology","CoralReefs_ecology","ReefFlats_ecology","Lagoons_ecology","Burrows_ecology","Vegetation_ecology","Stems_ecology","Neritic_ecology","Intertidal_ecology","Hadopelagic_ecology","Estuaries_ecology","Stream_ecology","Lakes_ecology","Schooling_ecology","TidePools_ecology","SubLittoral_ecology","Bathypelagic_ecology","Abyssopelagic_ecology","CaveAnchialine_ecology","DietTroph_ecology","DietSeTroph_ecology","DietTLu_ecology","DietseTLu_ecology","FoodTroph_ecology","FoodSeTroph_ecology","Parasitism_ecology","Symbiosis_ecology","Symphorism_ecology","Commensalism_ecology","Mutualism_ecology","Epiphytic_ecology","OutsideHost_ecology","InsideHost_ecology","Sessile_ecology","Demersal_ecology","Endofauna_ecology","Pelagic_ecology","Megabenthos_ecology","Macrobenthos_ecology","Meiobenthos_ecology","Coarse_ecology","Fine_ecology","Sloping_ecology","Silt_ecology","Ooze_ecology","Detritus_ecology","Organic_ecology","Gravel_ecology","BedsBivalve_ecology","BedsRock_ecology","BedsOthers_ecology","ReefExclusive_ecology","DropOffs_ecology","Tunnels_ecology","Crevices_ecology","Vents_ecology","Seamounts_ecology","DeepWaterCorals_ecology","Leaves_ecology","Roots_ecology","Driftwood_ecology","OInverterbrates_ecology","Verterbrates_ecology","Pilings_ecology","BoatHulls_ecology","Corals_ecology","SoftCorals_ecology","OnPolyp_ecology","BetweenPolyps_ecology","HardCorals_ecology","OnExoskeleton_ecology","InterstitialSpaces_ecology","SchoolingFrequencyalways_ecology","SchoolingFrequencysometimes_ecology","record_count_species_ecology","Coastline_distribution","Shelf_distribution","EEZarea_distribution","SpecSport_distribution","Statusendemic_distribution","Statusintroduced_distribution","Statusnative_distribution","Statusquestionable_distribution","ContinentGrpafrica_distribution","ContinentGrpasia_distribution","ContinentGrpatlantic.ocean_distribution","ContinentGrpeurope..form.ussr_distribution","ContinentGrpindian.ocean_distribution","ContinentGrpmed.black.sea_distribution","ContinentGrpnorth.centr.america_distribution","ContinentGrpoceania_distribution","ContinentGrppacific.ocean_distribution","ContinentGrpsouth.america_distribution","record_count_species_distribution","MaxLengthTL_estimate","TLObserved_estimate","Troph_estimate","seTroph_estimate","TrophObserved_estimate","a_estimate","sd_log10a_estimate","b_estimate","sd_b_estimate","prior_r_estimate","lcl_r_estimate","ucl_r_estimate","n_r_estimate","K_estimate","Winf_estimate","ComDepthMin_estimate","ComDepthMax_estimate","ComDepMinObserved_estimate","ComDepMaxObserved_estimate","DepthMin_estimate","DepthMax_estimate","DepthMinEstimate_estimate","DepthMaxEstimate_estimate","PredPreyRatioMin_estimate","PredPreyRatioMax_estimate","AgeMin_estimate","AgeMax_estimate","TempPrefMin_estimate","TempPrefMean_estimate","TempPrefMax_estimate","MaxLengthSL_estimate","KObserved_estimate","record_count_species_estimate","FecundityMin_fecundity","WeightMin_fecundity","LengthFecunMin_fecundity","FecundityMax_fecundity","WeightMax_fecundity","LengthFecunMax_fecundity","FecundityMean_fecundity","RelFecundityMin_fecundity","RelFecundityMean_fecundity","RelFecundityMax_fecundity","LengthMin_fecundity","LengthMax_fecundity","a_fecundity","b_fecundity","SEa_fecundity","SEb_fecundity","LCLa_fecundity","UCLa_fecundity","LCLb_fecundity","UCLb_fecundity","SpawningCycles_fecundity","record_count_species_fecundity","FoodIdetritus_fooditems","FoodInekton_fooditems","FoodIothers_fooditems","FoodIplants_fooditems","FoodIzoobenthos_fooditems","FoodIzooplankton_fooditems","PreyStageadults_fooditems","PreyStageeggs_fooditems","PreyStagefruits.seeds_fooditems","PreyStagejuv..adults_fooditems","PreyStagelarvae_fooditems","PreyStageleaves.blades_fooditems","PreyStagen.a..others_fooditems","PreyStagenymphs_fooditems","PreyStagepupae_fooditems","PreyStagerecruits.juv._fooditems","PreyStageroots_fooditems","record_count_species_fooditems","EstabAqua_introductions","Invasive_introductions","RangeMin_introductions","RangeMax_introductions","Period18th.century_introductions","Period1900.1924_introductions","Period1925.1949_introductions","Period1950.1974_introductions","Period1975.1999_introductions","Period19th.century_introductions","Period2000.present_introductions","Periodpre.18th.century_introductions","Periodunknown_introductions","Reasonaccidental_introductions","Reasonaccidental.with.ships_introductions","Reasonangling.sport_introductions","Reasonaquaculture_introductions","Reasondiffused.from.other.countries_introductions","Reasonfill.ecological.niche_introductions","Reasonfisheries_introductions","Reasonforage_introductions","Reasonlessepsian.migration_introductions","Reasonmosquito.control_introductions","Reasonno.data_introductions","Reasonornamental_introductions","Reasonremoval.of.natural.barrier_introductions","Reasonresearch_introductions","Reasonunknown_introductions","OtherReasonaccidental_introductions","OtherReasonaccidental.with.ships_introductions","OtherReasonangling.sport_introductions","OtherReasonaquaculture_introductions","OtherReasondiffused.from.other.countries_introductions","OtherReasonfill.ecological.niche_introductions","OtherReasonfisheries_introductions","OtherReasonforage_introductions","OtherReasonmosquito.control_introductions","OtherReasonno.data_introductions","OtherReasonornamental_introductions","OtherReasonother.reasons_introductions","OtherReasonresearch_introductions","OtherReasonunknown_introductions","OtherReasonweed.control_introductions","Estabwildestablished_introductions","Estabwildno_introductions","Estabwildno.data_introductions","Estabwildnot.established_introductions","Estabwildprobably.established_introductions","Estabwildprobably.no_introductions","Estabwildprobably.not.established_introductions","Estabwildprobably.yes_introductions","Estabwildunknown_introductions","Estabwildyes_introductions","ComAquanever.used_introductions","ComAquano.data_introductions","ComAquararely.used_introductions","ComAquaunknown_introductions","ComAquawidely.used_introductions","ReproModeassisted.artificial.reproduction_introductions","ReproModecontinuous.imports_introductions","ReproModenatural.reproduction_introductions","ReproModeno.data_introductions","ReproModeunassisted.reproduction_introductions","ReproModeunknown_introductions","EcolEffno.data_introductions","EcolEffnone_introductions","EcolEffprobably.none_introductions","EcolEffprobably.some_introductions","EcolEffsome_introductions","EcolEffunknown_introductions","EcolEffyes_introductions","SocioEffno.data_introductions","SocioEffnone_introductions","SocioEffprobably.none_introductions","SocioEffprobably.some_introductions","SocioEffsome_introductions","SocioEffunknown_introductions","record_count_species_introductions","LengthMin_length_weight","LengthMax_length_weight","a_length_weight","aTL_length_weight","b_length_weight","CoeffDetermination_length_weight","SEa_length_weight","SEb_length_weight","SDa_length_weight","LCLa_length_weight","UCLa_length_weight","LCLb_length_weight","UCLb_length_weight","record_count_species_length_weight","Notched_morphology","Females_morphology","Males_morphology","OperculumPresent_morphology","LLinterrupted_morphology","MandibleRowsMin_morphology","MandibleRowsMax_morphology","MaxillaRowsMin_morphology","MaxillaRowsMax_morphology","Keels_morphology","PoredScalesMin_morphology","PoredScalesMax_morphology","ScaleRowsAboveMin_morphology","ScaleRowsAboveMax_morphology","ScaleRowsBelowMin_morphology","ScaleRowsBelowMax_morphology","ScalesPeduncMin_morphology","ScalesPeduncMax_morphology","BarbelsNo_morphology","GillCleftsNo_morphology","GillRakersLowMin_morphology","GillRakersLowMax_morphology","GillRakersUpMin_morphology","GillRakersUpMax_morphology","GillRakersTotalMin_morphology","GillRakersTotalMax_morphology","Dfinno_morphology","DorsalSpinesMin_morphology","DorsalSpinesMax_morphology","DorsalSoftRaysMin_morphology","DorsalSoftRaysMax_morphology","DFinletsmin_morphology","DFinletsmax_morphology","VFinletsmin_morphology","VFinletsmax_morphology","Afinno_morphology","AnalFinSpinesMin_morphology","AnalFinSpinesMax_morphology","Araymin_morphology","Araymax_morphology","Praymin_morphology","Praymax_morphology","Vspines_morphology","Vraymin_morphology","Vraymax_morphology","Forklength_morphology","Totallength_morphology","HeadLength_morphology","PreDorsalLength_morphology","PrePelvicsLength_morphology","PreAnalLength_morphology","PostHeadDepth_morphology","PostTrunkDepth_morphology","MaximumDepth_morphology","PeduncleDepth_morphology","PeduncleLength_morphology","CaudalHeight_morphology","PreorbitalLength_morphology","EyeLength_morphology","StrikingFeaturesnone_morphology","StrikingFeaturesother..see.diagnosis._morphology","StrikingFeaturesstriking.eyes_morphology","StrikingFeaturesstriking.fins_morphology","StrikingFeaturesstriking.shape.of.body_morphology","BodyShapeIeel.like_morphology","BodyShapeIelongated_morphology","BodyShapeIfusiform...normal_morphology","BodyShapeIother_morphology","BodyShapeIshort.and...or.deep_morphology","Foreheadclearly.concave_morphology","Foreheadclearly.convex_morphology","Foreheadmore.or.less.straight_morphology","PosofMouthsub.terminal.inferior_morphology","PosofMouthsuperior_morphology","PosofMouthterminal_morphology","MandibleTeethabsent_morphology","MandibleTeethpresent_morphology","MandibleTeethT1bicuspidate_morphology","MandibleTeethT1canine.like_morphology","MandibleTeethT1conical_morphology","MandibleTeethT1tricuspidate_morphology","MaxillaTeethabsent_morphology","MaxillaTeethpresent_morphology","MaxillaTeethT1canine.like_morphology","MaxillaTeethT1conical_morphology","MaxillaTeethT1tricuspidate_morphology","VomerineTeeth_morphology","Palatine_morphology","PharyngealTeethabsent_morphology","PharyngealTeethpresent_morphology","TeethonTongue_morphology","Scutesabsent_morphology","Scutesalong.belly_morphology","HorStripesTTI_morphology","VerStripesTTIabsent_morphology","VerStripesTTIpresent_morphology","DiaStripesTTI_morphology","CurStripesTTI_morphology","SpotsTTImore.than.one.spot_morphology","SpotsTTIno.spots_morphology","SpotsTTIone.spot.only_morphology","DorsalFinImore.than.one.spot.or.stripe_morphology","DorsalFinIno.spots.or.stripes_morphology","DorsalFinIone.spot.or.stripe_morphology","CaudalFinImore.than.one.spot.or.stripe_morphology","CaudalFinIno.spots.or.stripes_morphology","CaudalFinIone.spot.or.stripe_morphology","AnalFinImore.than.one.spot.or.stripe_morphology","AnalFinIno.spots.or.stripes_morphology","AnalFinIone.spot.or.stripe_morphology","Spiracle_morphology","DorsalAttributescontinuous.with.caudal.fin_morphology","DorsalAttributesextending.over.most.of.the.back.length_morphology","DorsalAttributesgreatly.reduced.or.absent_morphology","DorsalAttributesmodified.to.suction.disc_morphology","DorsalAttributesno.striking.attributes_morphology","DorsalAttributesother_morphology","Adifin_morphology","CShapeforked_morphology","CShapemore.or.less.truncate_morphology","CShapeother..see.remark._morphology","CShapepointed_morphology","Attributesconfluent_morphology","Attributesmore.or.less.normal_morphology","PectoralAttributesabsent_morphology","PectoralAttributesmore.or.less.normal_morphology","PectoralAttributestransformed.to..aerofoils._morphology","PectoralAttributesused.for.locomotion_morphology","PectoralAttributesvery.large...lobe.like_morphology","PelvicsAttributesmore.or.less.normal_morphology","PelvicsAttributessuppressed.absent_morphology","VPositionabdominal_morphology","VPositionabsent_morphology","VPositionjugular_morphology","VPositionthoracic_morphology","record_count_species_morphology","Weight_oxygen","Temp_oxygen","Salinity_oxygen","Oxygen_oxygen","Oxygenmgl_oxygen","OxygenCons_oxygen","SwimmingSpeed_oxygen","AppliedStressfeeding_oxygen","AppliedStresshigh.ph_oxygen","AppliedStresshypercapnia_oxygen","AppliedStresshypoxia_oxygen","AppliedStresslow.ph_oxygen","AppliedStressnone.specified_oxygen","AppliedStressother_oxygen","AppliedStressother.stress_oxygen","AppliedStressphotoperiod_oxygen","AppliedStresssalinity_oxygen","AppliedStresssedative_oxygen","AppliedStresstemperature_oxygen","AppliedStresstoxins_oxygen","record_count_species_oxygen","Wmax_popchar","Lmax_popchar","tmax_popchar","record_count_species_popchar","to_popgrowth","LinfLmax_popgrowth","Loo_popgrowth","SE_Loo_popgrowth","SD_Loo_popgrowth","TLinfinity_popgrowth","K_popgrowth","SE_K_popgrowth","SD_K_popgrowth","LCL_K_popgrowth","UCL_K_popgrowth","SE_to_popgrowth","SD_to_popgrowth","LCL_to_popgrowth","UCL_to_popgrowth","Winfinity_popgrowth","LogKLogLoo_popgrowth","b_popgrowth","C_popgrowth","tmax_popgrowth","tm_popgrowth","M_popgrowth","Lm_popgrowth","LmLoo_popgrowth","LmMale_popgrowth","LmLooMale_popgrowth","LmFemale_popgrowth","LmLooFemale_popgrowth","Temperature_popgrowth","DeltaT_popgrowth","Rm_popgrowth","record_count_species_popgrowth","PopQB_popqb","MaintQB_popqb","Winf_popqb","K_popqb","t0_popqb","Temperature_popqb","Mortality_popqb","b_popqb","Salinitybrackish_popqb","Salinityfreshwater_popqb","Salinityseawater_popqb","record_count_species_popqb","predator_mammals","DietP_predators","MaxLength_predators","PredatTroph_predators","PredatseTroph_predators","Predatstageadults_predators","Predatstagejuv..adults_predators","Predatstagelarvae_predators","Predatstagerecruits.juv._predators","PredatorIbirds_predators","PredatorIcrustaceans_predators","PredatorIfinfish_predators","PredatorIherps_predators","PredatorIinsects_predators","PredatorImammals_predators","PredatorImollusks_predators","PredatorIother_predators","PreyStageadults_predators","PreyStageeggs_predators","PreyStagejuv..adults_predators","PreyStagelarvae_predators","PreyStagerecruits.juv._predators","record_count_species_predators","Rd1_ration","GCE_ration","TBW_ration","Water_ration","FoodInekton_ration","FoodIothers_ration","FoodIzoobenthos_ration","Salinitybrackish_ration","Salinityfreshwater_ration","Salinityseawater_ration","record_count_species_ration","SpawnAgg_reproduction","BatchSpawner_reproduction","MatingQuality_reproduction","ParentalCareQ_reproduction","ReproModedioecism_reproduction","ReproModeparthenogenesis_reproduction","ReproModeprotandry_reproduction","ReproModeprotogyny_reproduction","ReproModetrue.hermaphroditism_reproduction","Fertilizationexternal_reproduction","Fertilizationin.brood.pouch.or.similar.structure_reproduction","Fertilizationin.mouth_reproduction","Fertilizationinternal..oviduct._reproduction","Fertilizationother_reproduction","MatingSystemmonogamy_reproduction","MatingSystempolyandry_reproduction","MatingSystempolygyny_reproduction","MatingSystempromiscuity_reproduction","Spawningno.obvious.seasonal.peak_reproduction","Spawningonce.in.a.lifetime_reproduction","Spawningone.clear.seasonal.peak.per.year_reproduction","Spawningthroughout.the.year..but.peaking.once_reproduction","RepGuild1bearers_reproduction","RepGuild1guarders_reproduction","RepGuild1nonguarders_reproduction","ParentalCarebiparental_reproduction","ParentalCarematernal_reproduction","ParentalCarenone_reproduction","ParentalCarepaternal_reproduction","RepAquariumhigh_reproduction","RepAquariumlow_reproduction","RepAquariummedium_reproduction","RepAquariumnever.rarely_reproduction","record_count_species_reproduction","GSI_spawning","PercentFemales_spawning","Jan_spawning","Feb_spawning","Mar_spawning","Apr_spawning","May_spawning","Jun_spawning","Jul_spawning","Aug_spawning","Sep_spawning","Oct_spawning","Nov_spawning","Dec_spawning","TempLow_spawning","TempHigh_spawning","FecundityMin_spawning","WeightMin_spawning","LengthFecunMin_spawning","FecundityMax_spawning","WeightMax_spawning","LengthFecunMax_spawning","SpawningCycles_spawning","GestationMin_spawning","GestationMax_spawning","LengthOffspringMin_spawning","RelFecundityMin_spawning","RelFecundityMean_spawning","RelFecundityMax_spawning","LengthMin_spawning","LengthMax_spawning","a_spawning","b_spawning","CorrCoeff_spawning","Dailyspawnmin_spawning","Dailyspawnmax_spawning","SpawningGroundcoastal_spawning","SpawningGroundestuarine_spawning","SpawningGroundlacustrine_spawning","SpawningGroundriverine_spawning","SpawningGroundshelf_spawning","record_count_species_spawning","Length_speed","SpeedLS_speed","Speedms_speed","SLa_speed","SLb_speed","Modeburst_speed","Modeother_speed","Modesustained_speed","record_count_species_speed","Northernmost_stocks","Southermost_stocks","Westernmost_stocks","Easternmost_stocks","TempMin_stocks","TempMax_stocks","TempPreferred_stocks","TempPref50_stocks","TempPref75_stocks","pHMin_stocks","pHMax_stocks","dHMin_stocks","dHMax_stocks","Morphology_stocks","Diseases_stocks","LengthWeight_stocks","Aquaculture_stocks","LengthRelations_stocks","LengthFrequency_stocks","Sounds_stocks","Broodstock_stocks","EggNursery_stocks","FryNursery_stocks","LarvalNursery_stocks","IUCN_Assessmenta1bd_stocks","IUCN_Assessmenta1ce.2ce..b1.2abc..c2a_stocks","IUCN_Assessmenta2ace_stocks","IUCN_Assessmenta2b_stocks","IUCN_Assessmenta2bd.4bcd_stocks","IUCN_Assessmenta2bd.4bd_stocks","IUCN_Assessmenta4cd_stocks","IUCN_Assessmentb2ab.iii._stocks","EnvTempboreal_stocks","EnvTemppolar_stocks","EnvTempsubtropical_stocks","EnvTemptemperate_stocks","EnvTemptropical_stocks","Resiliencehigh_stocks","Resiliencelow_stocks","Resiliencemedium_stocks","record_count_species_stocks","January_diet","February_diet","March_diet","April_diet","May_diet","June_diet","July_diet","August_diet","September_diet","October_diet","November_diet","December_diet","OtherItems_diet","PercentEmpty_diet","Troph_diet","seTroph_diet","SizeMin_diet","SizeMax_diet","FishLength_diet","SampleStageadults_diet","SampleStagejuv..adults_diet","SampleStagelarvae_diet","SampleStagerecruits.juv._diet","record_count_species_diet","AspectRatio_swimming","AdultTypemovements.of.body.and.or.caudal.fin_swimming","AdultTypeoscillation.of.median.or.pectoral.fins_swimming","AdultTypeundulation.of.median.or.pectoral.fins_swimming","AdultModeanguilliform_swimming","AdultModebalistiform_swimming","AdultModecarangiform_swimming","AdultModediodontiform_swimming","AdultModegymnotiform_swimming","AdultModelabriform_swimming","AdultModerajiform_swimming","AdultModesubcarangiform_swimming","record_count_species_swimming"
"Acanthochromis polyacanthus",NA,NA,NA,NA,NA,1,85965381.2624665,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2.69,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,27830333.3333333,NA,342.666666666667,"0","0","1","0","0","0","0","0","1","0","0","0","1","0",3,14,0,2.69,0.3,0,0.0269153,0.126,3.04,0.0756,NA,NA,NA,NA,1.05,NA,4,20,0,0,1,65,0,0,19.0468,798.435,NA,NA,25.1,27.8,28.9,9.33,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7.5,10,0.0282,0.0135,3.1785,0.944,NA,NA,NA,0.0161,0.1142,2.601,3.489,2,0,0,0,1,1,NA,NA,NA,NA,0,20,22,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,21,23,1,17,17,14,16,0,0,0,0,1,2,2,14,16,17,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.6,NA,NA,NA,NA,NA,"1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","1",NA,NA,NA,NA,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","1","0",NA,"0","1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","1",1,15.4,30,NA,NA,NA,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,14,NA,2,NA,0,9.44222222222222,NA,NA,12.8177777777778,1.06555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,"1","0","0","0","0","1","0","0","0","0","1","0","0","0",NA,NA,NA,NA,"0","1","0","0","0","0","1",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,15,26,116,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","1","1","0","0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","1","0","0","0","0","0","0","1","0","0",1
"Amblyraja radiata",943.25,2.30153991741225,NA,NA,NA,2,62999554.2503448,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0.268,3.89,0.58,3.49,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,12539000,NA,183.8,"0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,105,0,4.2,0.268,0,0.0057544,0.0632,3.09,0.0421,NA,NA,NA,NA,0.11,NA,25,440,0,0,5,1540,0,0,3.41168,87.7814,3.49,28,-0.8,1,5,86.1,0,1,28.6666666666667,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"0","1","1","1","1","1","0","0","0","1","0","0","1","0","0","0","0",169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.0373333333333333,NA,2.90036666666667,0.987133333333333,NA,NA,NA,NA,NA,NA,NA,6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0","0","1","0","0","1","0","1","0","0","0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,106,17.5,4,NA,0,94.5166666666667,NA,NA,94.5166666666667,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44557,NA,NA,19,NA,NA,43,0.63,NA,NA,NA,NA,12,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,"0","1","0","0","0","0","1","0","0","0","1","0","0","1","1","0","0",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,3,"1","0","0","0","0","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0","0","1","0",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,72,33,78,41,-1.3,14,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,"0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0",1,1,1,1,1,1,1,1,1,1,1,1,1,39.8,17.9967741935484,3.90228571428571,0.477142857142857,41,70,35.4393939393939,"1","1","0","1",35,NA,"0","0","1","0","0","0","0","0","0","1","0",1
